TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL,datetime,hour_news_stat,day_news_stat,3days_news_stat,week_news_stat,month_news_stat,day,day_of_week,Mean_1d,Max_1d,Min_1d,Std_1d,Range_1d,Mean_3d,Max_3d,Min_3d,Std_3d,Range_3d,Mean_7d,Max_7d,Min_7d,Std_7d,Range_7d
SBER,60,20240315,210000,298.51,298.68,298.2,298.61,950310,2024-03-15 21:00:00,0.0,0.42857142857142855,0.2727272727272727,0.2727272727272727,0.2727272727272727,15,4,298.64416666666665,299.7,296.76,0.818816307194416,2.9399999999999977,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240315,220000,298.63,298.76,298.45,298.5,497690,2024-03-15 22:00:00,0.0,0.42857142857142855,0.2727272727272727,0.2727272727272727,0.2727272727272727,15,4,298.64416666666665,299.7,296.76,0.818816307194416,2.9399999999999977,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240315,230000,298.5,298.58,298.1,298.4,760710,2024-03-15 23:00:00,0.0,0.42857142857142855,0.2727272727272727,0.2727272727272727,0.2727272727272727,15,4,298.64416666666665,299.7,296.76,0.818816307194416,2.9399999999999977,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240316,000000,298.39,298.59,298.09,298.3,822040,2024-03-16 00:00:00,0.0,0.42857142857142855,0.2727272727272727,0.2727272727272727,0.2727272727272727,16,5,298.64416666666665,299.7,296.76,0.818816307194416,2.9399999999999977,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240318,110000,299.41,299.98,297.63,298.88,6373880,2024-03-18 11:00:00,0.0,0.3333333333333333,0.6,0.3333333333333333,0.3333333333333333,18,0,298.64416666666665,299.7,296.76,0.818816307194416,2.9399999999999977,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240318,120000,298.86,298.89,298.05,298.33,1626420,2024-03-18 12:00:00,-1.0,0.14285714285714285,0.4,0.2903225806451613,0.2903225806451613,18,0,298.64416666666665,299.7,296.76,0.818816307194416,2.9399999999999977,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240318,130000,298.32,299.3,298.31,298.96,1477310,2024-03-18 13:00:00,0.3333333333333333,0.2,0.3333333333333333,0.29411764705882354,0.29411764705882354,18,0,298.64416666666665,299.7,296.76,0.818816307194416,2.9399999999999977,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240318,140000,298.97,299.3,298.89,299.18,938240,2024-03-18 14:00:00,1.0,0.2,0.3333333333333333,0.29411764705882354,0.29411764705882354,18,0,298.64416666666665,299.7,296.76,0.818816307194416,2.9399999999999977,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240318,150000,299.18,299.83,299.09,299.7,1804630,2024-03-18 15:00:00,0.0,0.18181818181818182,0.3076923076923077,0.2857142857142857,0.2857142857142857,18,0,298.64416666666665,299.7,296.76,0.818816307194416,2.9399999999999977,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240318,160000,299.7,299.8,299.33,299.39,1290710,2024-03-18 16:00:00,0.0,0.16666666666666666,0.2857142857142857,0.2777777777777778,0.2777777777777778,18,0,298.64416666666665,299.7,296.76,0.818816307194416,2.9399999999999977,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240318,170000,299.39,299.76,299.27,299.46,1056730,2024-03-18 17:00:00,0.0,0.16666666666666666,0.2857142857142857,0.2777777777777778,0.2777777777777778,18,0,298.64416666666665,299.7,296.76,0.818816307194416,2.9399999999999977,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240318,180000,299.46,299.95,299.42,299.59,2225960,2024-03-18 18:00:00,0.0,0.16666666666666666,0.2857142857142857,0.2777777777777778,0.2777777777777778,18,0,298.64416666666665,299.7,296.76,0.818816307194416,2.9399999999999977,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240318,190000,299.6,299.8,299.04,299.11,1259120,2024-03-18 19:00:00,0.0,0.16666666666666666,0.2857142857142857,0.2777777777777778,0.2777777777777778,18,0,298.64416666666665,299.7,296.76,0.818816307194416,2.9399999999999977,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240318,200000,299.0,299.61,299.0,299.3,624680,2024-03-18 20:00:00,0.0,0.16666666666666666,0.2857142857142857,0.2777777777777778,0.2777777777777778,18,0,298.64416666666665,299.7,296.76,0.818816307194416,2.9399999999999977,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240318,210000,299.3,299.3,298.82,298.94,698720,2024-03-18 21:00:00,0.0,0.16666666666666666,0.2857142857142857,0.2777777777777778,0.2777777777777778,18,0,298.73499999999996,299.7,296.77,0.7150554858373174,2.930000000000007,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240318,220000,298.89,299.18,298.89,299.05,350140,2024-03-18 22:00:00,0.0,0.16666666666666666,0.2857142857142857,0.2777777777777778,0.2777777777777778,18,0,298.83,299.7,297.09,0.5816543123973094,2.6100000000000136,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240318,230000,299.03,299.2,299.02,299.19,254870,2024-03-18 23:00:00,0.0,0.16666666666666666,0.2857142857142857,0.2777777777777778,0.2777777777777778,18,0,298.9175,299.7,297.89,0.45203164567937215,1.8100000000000023,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240319,000000,299.19,299.2,298.87,298.87,232540,2024-03-19 00:00:00,0.0,0.16666666666666666,0.2857142857142857,0.2777777777777778,0.2777777777777778,19,1,298.9583333333333,299.7,298.3,0.395965157301811,1.3999999999999773,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240319,110000,298.3,299.14,298.1,298.6,3153920,2024-03-19 11:00:00,0.0,0.0,0.2222222222222222,0.25,0.25,19,1,298.935,299.7,298.3,0.400043475898112,1.3999999999999773,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240319,120000,298.6,299.4,298.55,299.28,2263910,2024-03-19 12:00:00,1.0,0.2727272727272727,0.2631578947368421,0.2857142857142857,0.2857142857142857,19,1,298.9529166666667,299.7,298.3,0.40566080462098103,1.3999999999999773,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240319,130000,299.27,299.3,298.84,298.9,1227650,2024-03-19 13:00:00,0.0,0.3,0.25,0.27906976744186046,0.27906976744186046,19,1,298.95458333333335,299.7,298.3,0.40534450368373237,1.3999999999999773,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240319,140000,298.9,299.09,298.71,298.99,858710,2024-03-19 14:00:00,0.0,0.2222222222222222,0.25,0.27906976744186046,0.27906976744186046,19,1,298.9433333333333,299.7,298.3,0.40021371102537195,1.3999999999999773,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240319,150000,298.99,299.09,296.58,297.21,7007000,2024-03-19 15:00:00,0.0,0.25,0.21052631578947367,0.27906976744186046,0.27906976744186046,19,1,298.8854166666667,299.7,297.21,0.5312002747401505,2.490000000000009,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240319,160000,297.24,297.51,295.51,296.74,16224320,2024-03-19 16:00:00,0.0,0.25,0.2,0.2727272727272727,0.2727272727272727,19,1,298.81166666666667,299.7,296.74,0.6859247434107777,2.9599999999999795,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240319,170000,296.74,297.33,296.54,296.63,5157370,2024-03-19 17:00:00,0.0,0.25,0.2,0.2727272727272727,0.2727272727272727,19,1,298.7291666666667,299.7,296.63,0.8176579313830281,3.069999999999993,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240319,180000,296.63,296.92,294.21,294.66,11790910,2024-03-19 18:00:00,0.0,0.25,0.2,0.2727272727272727,0.2727272727272727,19,1,298.56916666666666,299.7,294.66,1.1659700818991803,5.039999999999964,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240319,190000,294.66,295.89,294.61,295.7,5530140,2024-03-19 19:00:00,-1.0,0.1111111111111111,0.14285714285714285,0.24444444444444444,0.24444444444444444,19,1,298.45666666666665,299.7,294.66,1.3049726522760225,5.039999999999964,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240319,200000,295.69,296.53,295.41,296.15,2570820,2024-03-19 20:00:00,0.0,0.1111111111111111,0.14285714285714285,0.24444444444444444,0.24444444444444444,19,1,298.3670833333333,299.7,294.66,1.3873887865077459,5.039999999999964,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240319,210000,296.12,296.33,295.68,295.68,882650,2024-03-19 21:00:00,0.0,0.1111111111111111,0.14285714285714285,0.24444444444444444,0.24444444444444444,19,1,298.23375000000004,299.7,294.66,1.4861997422664708,5.039999999999964,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240319,220000,295.69,295.77,295.3,295.38,741990,2024-03-19 22:00:00,0.0,0.1111111111111111,0.14285714285714285,0.24444444444444444,0.24444444444444444,19,1,298.11083333333335,299.7,294.66,1.5958394728757226,5.039999999999964,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240319,230000,295.4,295.72,295.0,295.15,1436570,2024-03-19 23:00:00,0.0,0.1111111111111111,0.14285714285714285,0.24444444444444444,0.24444444444444444,19,1,297.95208333333335,299.7,294.66,1.6941689745986344,5.039999999999964,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240320,000000,295.15,295.27,294.99,295.2,800730,2024-03-20 00:00:00,0.0,0.1111111111111111,0.14285714285714285,0.24444444444444444,0.24444444444444444,20,2,297.78625,299.7,294.66,1.7621745768028294,5.039999999999964,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240320,110000,295.4,296.68,294.99,296.5,6096540,2024-03-20 11:00:00,0.0,-0.1111111111111111,0.04,0.24444444444444444,0.1836734693877551,20,2,297.65291666666667,299.59,294.66,1.731878796759874,4.92999999999995,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240320,120000,296.5,296.88,295.83,295.94,4049260,2024-03-20 12:00:00,0.0,-0.42857142857142855,0.04,0.24444444444444444,0.1836734693877551,20,2,297.50916666666666,299.59,294.66,1.7245917391273793,4.92999999999995,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240320,130000,295.94,296.23,295.5,295.8,1919240,2024-03-20 13:00:00,0.0,-0.5,0.04,0.22727272727272727,0.1836734693877551,20,2,297.3566666666666,299.59,294.66,1.7063096886623146,4.92999999999995,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240320,140000,295.81,296.15,295.43,295.56,2080950,2024-03-20 14:00:00,0.0,-0.5,0.04,0.20930232558139536,0.1836734693877551,20,2,297.18874999999997,299.3,294.66,1.6749803697745531,4.639999999999986,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240320,150000,295.56,295.69,294.3,295.1,4082470,2024-03-20 15:00:00,0.0,-0.5,0.04,0.19047619047619047,0.1836734693877551,20,2,297.0216666666667,299.3,294.66,1.6750020549413076,4.639999999999986,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240320,160000,295.1,295.1,293.52,294.7,4164340,2024-03-20 16:00:00,1.0,-0.3333333333333333,0.07692307692307693,0.20930232558139536,0.2,20,2,296.83,299.28,294.66,1.6661228098165244,4.619999999999948,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240320,170000,294.7,295.87,294.6,295.75,2420720,2024-03-20 17:00:00,1.0,-0.14285714285714285,0.1111111111111111,0.22727272727272727,0.21568627450980393,20,2,296.69708333333335,299.28,294.66,1.6169952788686925,4.619999999999948,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240320,180000,295.74,295.82,294.49,295.71,1677190,2024-03-20 18:00:00,0.0,-0.14285714285714285,0.1111111111111111,0.23255813953488372,0.21568627450980393,20,2,296.5579166666667,299.28,294.66,1.5479410705742536,4.619999999999948,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240320,190000,295.71,295.83,295.0,295.0,1324810,2024-03-20 19:00:00,-1.0,-0.14285714285714285,0.07142857142857142,0.20454545454545456,0.19230769230769232,20,2,296.3833333333333,299.28,294.66,1.4726275442410666,4.619999999999948,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240320,200000,294.56,295.37,294.56,295.3,726970,2024-03-20 20:00:00,0.0,-0.14285714285714285,0.07142857142857142,0.20454545454545456,0.19230769230769232,20,2,296.2345833333333,299.28,294.66,1.3884241275527016,4.619999999999948,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240320,210000,295.31,295.48,295.15,295.47,389340,2024-03-20 21:00:00,0.0,-0.14285714285714285,0.07142857142857142,0.20454545454545456,0.19230769230769232,20,2,296.1041666666667,299.28,294.66,1.3008155190080486,4.619999999999948,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240320,220000,295.47,295.6,295.23,295.43,470080,2024-03-20 22:00:00,0.0,-0.14285714285714285,0.07142857142857142,0.20454545454545456,0.19230769230769232,20,2,295.94374999999997,298.99,294.66,1.116472755172672,4.329999999999984,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240320,230000,295.44,295.45,294.9,295.07,725300,2024-03-20 23:00:00,0.0,-0.14285714285714285,0.07142857142857142,0.20454545454545456,0.19230769230769232,20,2,295.78416666666664,298.99,294.66,0.9344280588150098,4.329999999999984,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240321,000000,295.02,295.64,295.01,295.4,519440,2024-03-21 00:00:00,0.0,-0.14285714285714285,0.07142857142857142,0.20454545454545456,0.19230769230769232,21,3,295.63458333333335,297.21,294.66,0.639829998933718,2.5499999999999545,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240321,110000,295.95,297.3,295.39,296.8,5314880,2024-03-21 11:00:00,1.0,0.6,0.08333333333333333,0.2682926829268293,0.2222222222222222,21,3,295.6175,296.8,294.66,0.6001829431237449,2.1399999999999864,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240321,120000,296.81,297.0,296.55,296.88,2172800,2024-03-21 12:00:00,0.0,0.6,0.13043478260869565,0.2682926829268293,0.2222222222222222,21,3,295.62333333333333,296.88,294.66,0.6121286215123847,2.2199999999999704,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240321,130000,296.86,297.12,296.3,296.49,1954000,2024-03-21 13:00:00,0.0,0.5,0.13636363636363635,0.24390243902439024,0.21818181818181817,21,3,295.6175,296.88,294.66,0.6027130689453727,2.2199999999999704,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240321,140000,296.49,296.5,295.87,295.93,2527570,2024-03-21 14:00:00,0.0,0.5,0.09523809523809523,0.225,0.21818181818181817,21,3,295.67041666666665,296.88,294.7,0.5698472653232726,2.180000000000007,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240321,150000,295.93,296.02,294.1,294.49,6930710,2024-03-21 15:00:00,0.0,0.5,0.1,0.225,0.21818181818181817,21,3,295.61999999999995,296.88,294.49,0.6185607418060377,2.3899999999999864,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240321,160000,294.5,294.6,292.57,293.61,15498780,2024-03-21 16:00:00,0.0,0.4,0.10526315789473684,0.225,0.21818181818181817,21,3,295.51416666666665,296.88,293.61,0.7310083367548088,3.269999999999982,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240321,170000,293.6,293.71,292.29,292.32,9899130,2024-03-21 17:00:00,0.0,0.25,0.10526315789473684,0.225,0.21818181818181817,21,3,295.37416666666667,296.88,292.32,0.9779166705256184,4.560000000000002,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240321,180000,292.33,295.2,291.8,295.0,12703800,2024-03-21 18:00:00,0.0,0.25,0.10526315789473684,0.225,0.21818181818181817,21,3,295.3583333333333,296.88,292.32,0.980889865140516,4.560000000000002,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240321,190000,295.0,296.3,295.0,295.99,9739460,2024-03-21 19:00:00,0.0,0.6666666666666666,0.10526315789473684,0.225,0.21818181818181817,21,3,295.3933333333333,296.88,292.32,0.9880928783424412,4.560000000000002,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240321,200000,295.98,296.77,295.43,296.71,1467180,2024-03-21 20:00:00,0.0,0.6666666666666666,0.10526315789473684,0.225,0.21818181818181817,21,3,295.45625,296.88,292.32,1.0227151097208702,4.560000000000002,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240321,210000,296.71,296.75,295.67,295.99,1137310,2024-03-21 21:00:00,0.0,0.6666666666666666,0.10526315789473684,0.225,0.21818181818181817,21,3,295.435,296.88,292.32,1.0052341280383887,4.560000000000002,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240321,220000,295.97,296.1,295.31,295.35,607440,2024-03-21 22:00:00,0.0,0.6666666666666666,0.10526315789473684,0.225,0.21818181818181817,21,3,295.41041666666666,296.88,292.32,0.9995454582897061,4.560000000000002,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240321,230000,295.33,295.9,295.14,295.84,424360,2024-03-21 23:00:00,0.0,0.6666666666666666,0.10526315789473684,0.225,0.21818181818181817,21,3,295.4120833333333,296.88,292.32,1.0002563982889652,4.560000000000002,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240322,000000,295.83,295.83,295.61,295.62,204140,2024-03-22 00:00:00,0.0,0.6666666666666666,0.10526315789473684,0.225,0.21818181818181817,22,4,295.4145833333333,296.88,292.32,1.0007170436484278,4.560000000000002,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240322,110000,295.77,296.6,295.01,296.04,3805000,2024-03-22 11:00:00,0.0,0.5,0.1875,0.25,0.23214285714285715,22,4,295.45374999999996,296.88,292.32,1.006249223601788,4.560000000000002,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240322,120000,296.04,296.06,295.26,295.44,2313730,2024-03-22 12:00:00,0.5,0.5,0.125,0.24324324324324326,0.2413793103448276,22,4,295.4845833333333,296.88,292.32,0.9934042443803254,4.560000000000002,296.98625,299.7,292.32,1.770811413838388,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240322,130000,295.44,296.03,295.39,295.85,1469340,2024-03-22 13:00:00,0.0,0.5,0.125,0.21621621621621623,0.23728813559322035,22,4,295.48875,296.88,292.32,0.994774663144377,4.560000000000002,296.97361111111115,299.7,292.32,1.7756897533512226,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240322,140000,295.85,296.79,294.66,296.36,5563040,2024-03-22 14:00:00,0.0,0.5,0.125,0.21621621621621623,0.23728813559322035,22,4,295.5158333333333,296.88,292.32,1.0097951435233314,4.560000000000002,296.9679166666667,299.7,292.32,1.7770088315267247,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
SBER,60,20240322,150000,296.35,296.49,295.74,296.14,2155330,2024-03-22 15:00:00,0.0,0.4,0.11764705882352941,0.21052631578947367,0.23333333333333334,22,4,295.56333333333333,296.88,292.32,1.011287026157581,4.560000000000002,296.95472222222224,299.7,292.32,1.7796145905130296,7.3799999999999955,296.65749999999997,301.14,292.32,2.3064485881589167,8.819999999999993
